idpm,latitud,longitud,nombre_via,ih,temperatura,velocidad_viento,precipitacion,humedad,PM25,CO,NO,NO2
1024,39.482686748243651,-0.382046761108703,"Carrer de Mauro GuillÃ©n, 2",186,14.0,4,0.0,68,8.3511,0.2276,16.397800000000004,33.786500000000004
1026,39.48299671076186,-0.380659060221446,"Carrer del Pla de la SaÃ¯dia, 17",1520,14.0,4,0.0,68,12.8867,0.361,81.7638,94.75030000000001
1028,39.479234639212216,-0.3895386812241,"Avinguda MenÃ©ndez Pidal, 15",52,14.0,4,0.0,68,7.8955,0.2142,9.831800000000005,27.6627
1029,39.489167111954202,-0.386723677224504,"Avinguda del Doctor Peset Aleixandre, 129",368,14.0,4,0.0,68,8.9699,0.24580000000000002,25.315800000000003,42.103899999999996
1030,39.489420897631412,-0.385500592798536,"Avinguda del Doctor Peset Aleixandre, 123",346,14.0,4,0.0,68,8.8951,0.2436,24.237800000000004,41.0985
1031,39.489634557033312,-0.385402013489936,"Avinguda del Doctor Peset Aleixandre, 116",407,14.0,4,0.0,68,9.102500000000001,0.2497,27.226800000000004,43.8862
1033,39.489343409438455,-0.386500771263871,"Avinguda del Doctor Peset Aleixandre, 127",368,14.0,4,0.0,68,8.9699,0.24580000000000002,25.315800000000003,42.103899999999996
1034,39.481251261441379,-0.384909457272277,"Avinguda MenÃ©ndez Pidal, 4",23,14.0,4,0.0,68,7.7969,0.2113,8.410800000000002,26.337400000000002
1035,39.481506887691758,-0.383973374338768,"Pont de les Arts, 4",193,14.0,4,0.0,68,8.3749,0.2283,16.740800000000004,34.1064
1111,39.482320617457397,-0.376513426537767,"Carrer del Guadalaviar, 8-10",314,14.0,4,0.0,68,8.7863,0.2404,22.669800000000002,39.6361
1112,39.48116875840752,-0.373175470241712,"Carrer de Santa AmÃ lia, 2",156,14.0,4,0.0,68,8.2491,0.22460000000000002,14.927800000000003,32.4155
1116,39.482449691342687,-0.37203603809844,"Carrer del Pintor Vilar, 1",75,14.0,4,0.0,68,7.973700000000001,0.2165,10.958800000000004,28.7138
1117,39.482742684064227,-0.372224473916511,"Carrer d'Almassora, 73",177,14.0,4,0.0,68,8.320500000000001,0.2267,15.956800000000003,33.3752
1118,39.483475828417589,-0.371448219911868,"Carrer del Convent dels Carmelites, 2",38,14.0,4,0.0,68,7.8479,0.2128,9.145800000000005,27.0229
1119,39.484096364707042,-0.371356355986788,"Carrer d'Almassora, 40-44",132,14.0,4,0.0,68,8.1675,0.2222,13.751800000000003,31.3187
1120,39.484675282780906,-0.37032178526652,"Carrer de Jaca, 4",45,14.0,4,0.0,68,7.8717,0.21350000000000002,9.488800000000001,27.3428
2901,39.472238232341311,-0.331496980872428,"Carrer del Pintor Ferrandis, 8",125,14.0,4,0.0,68,8.1437,0.2215,13.408800000000003,30.9988
2912,39.473586185281718,-0.325506716592653,"Carrer d'EugÃ¨nia ViÃ±es, 235",174,14.0,4,0.0,68,8.3103,0.22640000000000002,15.809800000000003,33.2381
2914,39.471150816026352,-0.325523719020532,"Carrer d'EugÃ¨nia ViÃ±es, 207",225,14.0,4,0.0,68,8.4837,0.2315,18.308800000000005,35.568799999999996
2915,39.475108859254952,-0.326512549052667,"Carrer de Cavite, 12",97,14.0,4,0.0,68,8.0485,0.2187,12.036800000000003,29.7192
2916,39.47650244909601,-0.326526029515285,"Carrer del Riu Tajo, 23",17,14.0,4,0.0,68,7.7765,0.2107,8.116800000000001,26.063200000000002
2917,39.477930718715754,-0.326732404566364,"Carrer de Cavite, 25",90,14.0,4,0.0,68,8.0247,0.218,11.693800000000003,29.3993
2918,39.484133264365269,-0.327713121882736,"Avinguda de la Malva-rosa, 144",111,14.0,4,0.0,68,8.0961,0.22010000000000002,12.722800000000003,30.359
1313,39.486637024240643,-0.368532697566784,"Carrer de Cofrentes, 5",31,14.0,4,0.0,68,7.8241000000000005,0.2121,8.802800000000001,26.703000000000003
1315,39.487399581836854,-0.362426104442154,"Carrer de Dolores MarquÃ©s, 28",513,14.0,4,0.0,68,9.4629,0.26030000000000003,32.4208,48.7304
1316,39.485448335737566,-0.364680419796342,"Carrer del Doctor Vicent Zaragoza, 3",41,14.0,4,0.0,68,7.8581,0.2131,9.292800000000003,27.16
1323,39.485261947640105,-0.368881753437147,"Carrer dÂ´Alboraia, 51-57",219,14.0,4,0.0,68,8.4633,0.2309,18.0148,35.2946
1324,39.485960021571536,-0.364281119129223,"Carrer de BenicarlÃ³, 31",60,14.0,4,0.0,68,7.9227,0.215,10.223800000000004,28.0283
1325,39.484823439553743,-0.363712815014959,"Carrer de Cavanilles, 9",619,14.0,4,0.0,68,9.8233,0.27090000000000003,37.6148,53.574600000000004
1326,39.48719699806955,-0.367449623975927,"Avinguda del Primat Reig, 50",1060,14.0,4,0.0,68,11.3227,0.315,59.22380000000001,73.7283
1527,39.471939634428779,-0.35405476675829,"Avinguda del Cardenal Benlloch, 76",733,14.0,4,0.0,68,10.2109,0.2823,43.2008,58.784400000000005
1528,39.465178992476801,-0.357504433167532,"Carrer d'Eduard BoscÃ , 24-26",387,14.0,4,0.0,68,9.0345,0.2477,26.246800000000004,42.9722
1529,39.473976257872145,-0.353197279146702,"Avinguda del Cardenal Benlloch, 93-95",377,14.0,4,0.0,68,9.0005,0.2467,25.756800000000002,42.5152
1533,39.478257215689673,-0.350064519765597,"Carrer d'Albalat dels Tarongers, 10",175,14.0,4,0.0,68,8.3137,0.2265,15.858800000000004,33.2838
1534,39.471780385105156,-0.355256202030283,"Carrer d'Ernest Ferrer, 13",236,14.0,4,0.0,68,8.5211,0.2326,18.847800000000003,36.0715
1538,39.46777522458779,-0.358948630929826,"Avinguda del Port, 20",637,14.0,4,0.0,68,9.884500000000001,0.2727,38.49680000000001,54.3972
1541,39.466904009330136,-0.356650313959287,"Carrer d'Eduard BoscÃ , 4",387,14.0,4,0.0,68,9.0345,0.2477,26.246800000000004,42.9722
1542,39.467537483838683,-0.356216864873629,"Avinguda del Cardenal Benlloch, 6",840,14.0,4,0.0,68,10.5747,0.29300000000000004,48.44380000000001,63.6743
1601,39.464466604286358,-0.348774363800164,"Carrer de les Illes CanÃ ries, 90",295,14.0,4,0.0,68,8.7217,0.23850000000000002,21.738800000000005,38.7678
1715,39.482642155789549,-0.403224887180202,"Avinguda del General AvilÃ©s, 67",561,14.0,4,0.0,68,9.6261,0.2651,34.772800000000004,50.924
1805,39.46911388344833,-0.343528906406924,"Carrer del MÃºsic GinÃ©s, 8",86,14.0,4,0.0,68,8.0111,0.21760000000000002,11.497800000000003,29.2165
1806,39.473695126888657,-0.345927461253357,"Avinguda de Blasco IbÃ¡Ã±ez, 97",599,14.0,4,0.0,68,9.7553,0.26890000000000003,36.634800000000006,52.6606
1807,39.47027086061253,-0.33634648177637,"Avinguda de Blasco IbÃ¡Ã±ez, 192",604,14.0,4,0.0,68,9.7723,0.26940000000000003,36.8798,52.8891
4309,39.446863614499918,-0.366762400748039,"Carrer d'Antonio Ferrandis, 5187",752,14.0,4,0.0,68,10.2755,0.2842,44.1318,59.652699999999996
4312,39.446340339722965,-0.380130625395916,"Carretera Malilla, 99",188,14.0,4,0.0,68,8.3579,0.2278,16.495800000000003,33.8779
4313,39.445282470880571,-0.378172241196196,"Avinguda de Fernando Abril Martorell, 99",852,14.0,4,0.0,68,10.615499999999999,0.2942,49.031800000000004,64.2227
918,39.47211692834528,-0.39900717539701,"Carrer de Torres, 27-29",79,14.0,4,0.0,68,7.987299999999999,0.2169,11.154800000000003,28.8966
919,39.469386235651925,-0.402924215408811,"Avinguda del Cid, 104",783,14.0,4,0.0,68,10.3809,0.2873,45.650800000000004,61.0694
920,39.473295674343646,-0.403900818495245,"Passeig de la Petxina, 75",581,14.0,4,0.0,68,9.6941,0.2671,35.75280000000001,51.838
921,39.468509655417343,-0.399066219509075,"Avinguda del Cid, 70",1140,14.0,4,0.0,68,11.5947,0.323,63.1438,77.3843
922,39.472940279820492,-0.406924843199135,"Passeig de la Petxina, 79",282,14.0,4,0.0,68,8.6775,0.23720000000000002,21.101800000000004,38.1737
923,39.467907857520061,-0.395076632505815,"Avinguda del Cid, 34",1143,14.0,4,0.0,68,11.604899999999999,0.32330000000000003,63.290800000000004,77.5214
924,39.468655979507005,-0.393448692703345,"Carrer de Linares, 13",874,14.0,4,0.0,68,10.6903,0.2964,50.10980000000001,65.2281
1530,39.470225675415527,-0.355035561875503,"Avinguda del Cardenal Benlloch, 49",356,14.0,4,0.0,68,8.9291,0.2446,24.727800000000002,41.555499999999995
1531,39.472026578253612,-0.362270363209032,"Carrer del General Gil Dolz, 6",388,14.0,4,0.0,68,9.0379,0.24780000000000002,26.295800000000003,43.0179
1532,39.478197297889579,-0.350242665107263,"Calle del Vinalopo, 12-14",7,14.0,4,0.0,68,7.7425,0.2097,7.626800000000003,25.6062
1607,39.464460096230013,-0.3420400186409,"Carrer del Mestre Valls, 16",72,14.0,4,0.0,68,7.9635,0.2162,10.811800000000003,28.576700000000002
1609,39.465417242644236,-0.343351287394405,"Carrer del MarÃ­ Albesa, 43",108,14.0,4,0.0,68,8.0859,0.2198,12.575800000000003,30.2219
1610,39.465664309680612,-0.34433872242399,"Carrer de la Conserva, 18-20",106,14.0,4,0.0,68,8.0791,0.21960000000000002,12.477800000000002,30.1305
1612,39.464278648785957,-0.347152798152825,"Avinguda del Port, 129",761,14.0,4,0.0,68,10.306099999999999,0.2851,44.5728,60.06399999999999
1613,39.463676121615812,-0.345130459822112,"Avinguda del Port, 153",873,14.0,4,0.0,68,10.6869,0.2963,50.0608,65.1824
1614,39.462892121007421,-0.342493381941925,"Avinguda del Port, 222-224",740,14.0,4,0.0,68,10.2347,0.28300000000000003,43.543800000000005,59.104299999999995
1615,39.462263305279286,-0.340378464219328,"Avinguda del Port, 246",735,14.0,4,0.0,68,10.217699999999999,0.28250000000000003,43.2988,58.8758
1616,39.461660817807932,-0.340803646678946,"Carrer de SetaigÃ¼es, 3",19,14.0,4,0.0,68,7.7833000000000006,0.2109,8.214800000000004,26.154600000000002
1617,39.461584852023037,-0.341198790973947,"Carrer de les Illes CanÃ ries, 229-231",166,14.0,4,0.0,68,8.2831,0.2256,15.417800000000003,32.8725
1618,39.46210400864971,-0.341758392171135,"Carrer de la Noguera, 3-5",26,14.0,4,0.0,68,7.8071,0.2116,8.557800000000004,26.4745
1619,39.462302859653484,-0.343099432352547,"Carrer de les Illes CanÃ ries, 130-132",250,14.0,4,0.0,68,8.5687,0.234,19.533800000000003,36.7113
1620,39.463120405638229,-0.345548044952861,"Carrer de Samuel Ros, 6",87,14.0,4,0.0,68,8.0145,0.2177,11.546800000000003,29.2622
1621,39.463770361201028,-0.346462859202385,"Carrer de les Illes CanÃ ries, 108",285,14.0,4,0.0,68,8.6877,0.23750000000000002,21.248800000000003,38.3108
1702,39.481306781588991,-0.400173851955113,"Avinguda del Mestre Rodrigo, 30",705,14.0,4,0.0,68,10.1157,0.2795,41.8288,57.5048
108,39.466908448551131,-0.380790147385775,"Carrer de Sant Vicent MÃ rtir, 87-89",901,14.0,4,0.0,68,10.7821,0.29910000000000003,51.4328,66.462
109,39.467753218444372,-0.376977452887298,"Avinguda del MarquÃ©s de Sotelo, 13",228,14.0,4,0.0,68,8.4939,0.2318,18.455800000000004,35.7059
128,39.469175414104676,-0.380829256976829,"Carrer de Quevedo, 20",338,14.0,4,0.0,68,8.8679,0.24280000000000002,23.845800000000004,40.7329
129,39.471928008171304,-0.37972865304269,"Avinguda del BarÃ³ de CÃ rcer, 28-30",697,14.0,4,0.0,68,10.0885,0.2787,41.436800000000005,57.1392
130,39.46955187521197,-0.379620441714222,"Avinguda del BarÃ³ de CÃ rcer, 47",121,14.0,4,0.0,68,8.1301,0.22110000000000002,13.212800000000003,30.816000000000003
131,39.46896030754052,-0.381644664603286,"Carrer de Guillem de Castro, 31",714,14.0,4,0.0,68,10.1463,0.2804,42.269800000000004,57.9161
132,39.469054283207946,-0.381635281878733,"Carrer de Guillem de Castro, 8-14",323,14.0,4,0.0,68,8.8169,0.24130000000000001,23.110800000000005,40.047399999999996
202,39.467823401511637,-0.37384631683406,"Carrer de ColÃ³n, 7",960,14.0,4,0.0,68,10.9827,0.305,54.323800000000006,69.1583
203,39.468318911201713,-0.373124398585741,"Carrer de ColÃ³n, 26",695,14.0,4,0.0,68,10.0817,0.2785,41.338800000000006,57.047799999999995
204,39.469699604369943,-0.371152190268039,"Carrer de ColÃ³n, 50-52",732,14.0,4,0.0,68,10.2075,0.2822,43.15180000000001,58.738699999999994
227,39.476481357591652,-0.368770769600079,"Pont del Real, 5-7",641,14.0,4,0.0,68,9.8981,0.2731,38.692800000000005,54.58
228,39.47694348422759,-0.371032546223088,"PlaÃ§a del Poeta Llorente, 4",1760,14.0,4,0.0,68,13.7027,0.385,93.52380000000001,105.7183
229,39.469609228477161,-0.364801526837134,"PlaÃ§a d'America, 1",787,14.0,4,0.0,68,10.394499999999999,0.2877,45.8468,61.2522
302,39.465599139127974,-0.374167697695413,"Carrer de Russafa, 25",621,14.0,4,0.0,68,9.8301,0.2711,37.7128,53.666
318,39.468321626679767,-0.365319086317974,"Gran Via del MarquÃ©s del TÃºria, 78",1054,14.0,4,0.0,68,11.3023,0.3144,58.9298,73.4541
320,39.464276858350971,-0.375138130330298,"Gran Via de les Germanies, 17",1726,14.0,4,0.0,68,13.5871,0.3816,91.8578,104.1645
321,39.468745898524112,-0.363841451042348,"Pont d'AragÃ³, 17",1561,14.0,4,0.0,68,13.0261,0.36510000000000004,83.7728,96.624
322,39.464336163473654,-0.370325874379056,"Avinguda del Regne de ValÃ¨ncia, 23",246,14.0,4,0.0,68,8.5551,0.2336,19.3378,36.5285
323,39.463126694363453,-0.377691282605579,"Gran Via de les Germanies, 53",379,14.0,4,0.0,68,9.0073,0.2469,25.854800000000004,42.6066
324,39.464360238906757,-0.377612436558466,"Carrer d'Alacant, 23",320,14.0,4,0.0,68,8.8067,0.241,22.963800000000003,39.9103
4328,39.444834523747261,-0.378653492087434,"PlaÃ§a Num 155 Res Urb, 208",117,14.0,4,0.0,68,8.1165,0.2207,13.016800000000003,30.633200000000002
4329,39.444424697578775,-0.374701238096106,"PlaÃ§a Num 155 Res Urb, 11",227,14.0,4,0.0,68,8.4905,0.23170000000000002,18.406800000000004,35.6602
4330,39.444471462754969,-0.371157855387168,"Avinguda de Fernando Abril Martorell, 48",124,14.0,4,0.0,68,8.1403,0.2214,13.359800000000003,30.9531
515,39.461608843952874,-0.365415200748038,"Carrer del Duc de CalÃ bria, 24",83,14.0,4,0.0,68,8.0009,0.2173,11.350800000000003,29.0794
726,39.459603302235017,-0.40067324697137,"Carrer de l'Arxiduc Carles, 117-119",473,14.0,4,0.0,68,9.3269,0.25630000000000003,30.460800000000003,46.9024
727,39.45938215039638,-0.401062261929063,"Carrer de l'Arxiduc Carles, 82",738,14.0,4,0.0,68,10.2279,0.2828,43.445800000000006,59.0129
728,39.463988911856283,-0.396551433277255,"Carrer de les Tres Forques, 77",164,14.0,4,0.0,68,8.2763,0.22540000000000002,15.319800000000003,32.7811
731,39.464029915605792,-0.400774844235686,"Carrer de Santa Cruz de Tenerife, 20",142,14.0,4,0.0,68,8.2015,0.2232,14.241800000000003,31.7757
732,39.463716079888094,-0.400644570751829,"Carrer de les Tres Forques, 20",169,14.0,4,0.0,68,8.2933,0.22590000000000002,15.564800000000004,33.0096
737,39.463553777165096,-0.404607421522499,"Carrer de les Tres Forques, 135",277,14.0,4,0.0,68,8.6605,0.23670000000000002,20.856800000000003,37.9452
801,39.465667268545261,-0.389238325861857,"Avinguda de PÃ©rez GaldÃ³s, 41",308,14.0,4,0.0,68,8.7659,0.2398,22.375800000000005,39.3619
801,39.465706244858033,-0.389262973022389,"Avinguda de PÃ©rez GaldÃ³s, 41",308,14.0,4,0.0,68,8.7659,0.2398,22.375800000000005,39.3619
802,39.465699554813945,-0.389207387758332,"Avinguda de PÃ©rez GaldÃ³s, 46",574,14.0,4,0.0,68,9.6703,0.2664,35.409800000000004,51.518100000000004
4403,39.500249572253573,-0.381208562756983,"CamÃ­ de Montcada, 183",226,14.0,4,0.0,68,8.4871,0.2316,18.357800000000005,35.6145
4404,39.499680787377727,-0.381385707413074,"CamÃ­ de Montcada, 183",198,14.0,4,0.0,68,8.3919,0.2288,16.985800000000005,34.3349
4405,39.50034362100854,-0.381315559398289,"CamÃ­ de Montcada, 183",357,14.0,4,0.0,68,8.9325,0.2447,24.776800000000005,41.6012
4418,39.497368015810196,-0.369269487188761,"Carrer de Sant Joan Bosco, 93",41,14.0,4,0.0,68,7.8581,0.2131,9.292800000000003,27.16
4428,39.493308174538193,-0.358106027686166,"Carrer d'Emili BarÃ³, 85",128,14.0,4,0.0,68,8.1539,0.2218,13.555800000000003,31.1359
4429,39.494611309075196,-0.365782284520633,"Carrer de Sant Vicent de PaÃ¼l, 44",79,14.0,4,0.0,68,7.987299999999999,0.2169,11.154800000000003,28.8966
4432,39.494879763797876,-0.365807446720878,"Carrer de Santiago RusiÃ±ol, 23",41,14.0,4,0.0,68,7.8581,0.2131,9.292800000000003,27.16
4433,39.495859548653343,-0.364216180944735,"Carrer de Sant Vicent de PaÃ¼l, 2",64,14.0,4,0.0,68,7.9363,0.2154,10.419800000000002,28.211100000000002
325,39.463038195720046,-0.378069178924898,"Carrer de Gibraltar, 1",391,14.0,4,0.0,68,9.0481,0.24810000000000001,26.442800000000005,43.155
326,39.46418062619049,-0.375680237662149,"Gran Via de les Germanies, 18",1342,14.0,4,0.0,68,12.2815,0.3432,73.0418,86.6157
331,39.468938669978151,-0.36375335582212,"Pont d'AragÃ³, 17",144,14.0,4,0.0,68,8.2083,0.22340000000000002,14.339800000000004,31.8671
401,39.464337731503939,-0.368658647406487,"Carrer del Mestre Gozalbo, 25-27",98,14.0,4,0.0,68,8.0519,0.2188,12.085800000000003,29.7649
402,39.46317495324142,-0.367601898609615,"Carrer de Pere III el Gran, 38-40",53,14.0,4,0.0,68,7.8989,0.2143,9.880800000000004,27.7084
403,39.464098691433527,-0.365419872864195,"Carrer de la Reina Na Germana, 13",108,14.0,4,0.0,68,8.0859,0.2198,12.575800000000003,30.2219
403,39.464098691433527,-0.365419872864195,"Carrer de la Reina Na Germana, 13",108,14.0,4,0.0,68,8.0859,0.2198,12.575800000000003,30.2219
411,39.463923047613235,-0.361335502599735,"Avenida Jacinto Benavente, 28",473,14.0,4,0.0,68,9.3269,0.25630000000000003,30.460800000000003,46.9024
411,39.463923047613235,-0.361335502599735,"Avenida Jacinto Benavente, 28",473,14.0,4,0.0,68,9.3269,0.25630000000000003,30.460800000000003,46.9024
412,39.463490328817471,-0.360918530009431,"Avenida Jacinto Benavente, 28",611,14.0,4,0.0,68,9.796100000000001,0.2701,37.22280000000001,53.209
413,39.466981632361794,-0.362778325796264,"Avenida Jacinto Benavente, 12",502,14.0,4,0.0,68,9.4255,0.2592,31.881800000000005,48.2277
413,39.466981632361794,-0.362778325796264,"Avenida Jacinto Benavente, 12",502,14.0,4,0.0,68,9.4255,0.2592,31.881800000000005,48.2277
415,39.463160064800341,-0.360543574104738,"Pont de l'Angel Custodi, 10",964,14.0,4,0.0,68,10.9963,0.3054,54.519800000000004,69.3411
415,39.463160064800341,-0.360543574104738,"Pont de l'Angel Custodi, 10",964,14.0,4,0.0,68,10.9963,0.3054,54.519800000000004,69.3411
1151,39.48671211999968,-0.37609496663691,"Carrer de la Pobla del Duc, 2-4",97,14.0,4,0.0,68,8.0485,0.2187,12.036800000000003,29.7192
1152,39.48432023434146,-0.371805675000577,"Carrer d'Almassora, 37",382,14.0,4,0.0,68,9.0175,0.2472,26.001800000000003,42.743700000000004
1153,39.485494871122881,-0.378090048482654,"Carrer de Ruaya, 37",177,14.0,4,0.0,68,8.320500000000001,0.2267,15.956800000000003,33.3752
1154,39.485539247748861,-0.377168300615111,"Carrer de Ruaya, 42",86,14.0,4,0.0,68,8.0111,0.21760000000000002,11.497800000000003,29.2165
1155,39.485395599565159,-0.376667715698844,"Carrer de Ruaya, 27",146,14.0,4,0.0,68,8.2151,0.22360000000000002,14.437800000000003,31.9585
3612,39.478280385976838,-0.402414482378492,"Avinguda dels Tamarindes, 23",113,14.0,4,0.0,68,8.1029,0.2203,12.820800000000002,30.450400000000002
3613,39.47843833492972,-0.402226558487674,"Carrer de la Vall de la Ballestera, 50",283,14.0,4,0.0,68,8.6809,0.2373,21.150800000000004,38.2194
3617,39.479142044697831,-0.396320776408417,"Carrer de Castielfabib, 18",121,14.0,4,0.0,68,8.1301,0.22110000000000002,13.212800000000003,30.816000000000003
3624,39.476326053687586,-0.406372275535421,"Avinguda PÃ­o Baroja, 3",7,14.0,4,0.0,68,7.7425,0.2097,7.626800000000003,25.6062
3625,39.47604899878143,-0.406442227659292,"Avinguda PÃ­o Baroja, 3",759,14.0,4,0.0,68,10.2993,0.28490000000000004,44.4748,59.9726
3626,39.474939243511379,-0.404277004655439,"Avinguda de Manuel de Falla, 13",867,14.0,4,0.0,68,10.666500000000001,0.2957,49.7668,64.9082
3627,39.478006461689382,-0.397835266873545,"Avinguda del Mestre Rodrigo, 18",723,14.0,4,0.0,68,10.1769,0.2813,42.710800000000006,58.3274
3628,39.478420541725207,-0.394412997588935,"Avinguda de Campanar, 118",128,14.0,4,0.0,68,8.1539,0.2218,13.555800000000003,31.1359
3629,39.476990539843619,-0.395494160932032,"Avinguda de Tirso de Molina, 18",110,14.0,4,0.0,68,8.0927,0.22,12.673800000000004,30.3133
3706,39.494596555831237,-0.372010112571304,"Avinguda de la ConstituciÃ³, 185-191",446,14.0,4,0.0,68,9.235100000000001,0.2536,29.137800000000002,45.668499999999995
3801,39.492846572294049,-0.400727185668219,"Avinguda de les Corts Valencianes, 28-30",280,14.0,4,0.0,68,8.6707,0.23700000000000002,21.003800000000005,38.082300000000004
908,39.469392216586215,-0.416040786565817,"Avinguda del Cid, 105",89,14.0,4,0.0,68,8.0213,0.2179,11.644800000000004,29.3536
909,39.469655823306439,-0.413607586018623,"Avinguda del Cid, 156",2052,14.0,4,0.0,68,14.695500000000001,0.4142,107.8318,119.0627
910,39.472394404274276,-0.405586247799692,"Carrer del Nou d'Octubre, 4-65",1729,14.0,4,0.0,68,13.597299999999999,0.3819,92.0048,104.30160000000001
911,39.471802328312499,-0.40530431539534,"Carrer del Nou d'Octubre, 10",1454,14.0,4,0.0,68,12.6623,0.3544,78.52980000000001,91.73410000000001
912,39.47261648830672,-0.406622643065741,"Passeig de la Petxina, 85-95",512,14.0,4,0.0,68,9.4595,0.2602,32.37180000000001,48.6847
913,39.472589640339628,-0.404097494389974,"Carrer de Castan TobeÃ±as, 77",96,14.0,4,0.0,68,8.0451,0.21860000000000002,11.987800000000004,29.6735
914,39.474470282410529,-0.397958721651663,"Passeig de la Petxina, 50-51",331,14.0,4,0.0,68,8.8441,0.2421,23.502800000000004,40.413
915,39.473435650722209,-0.405504573193816,"Pont del Nou d'Octubre, 72",916,14.0,4,0.0,68,10.8331,0.3006,52.1678,67.1475
916,39.470543827196842,-0.394398958463177,"PlaÃ§a d'Artur Piera, 1",110,14.0,4,0.0,68,8.0927,0.22,12.673800000000004,30.3133
917,39.47136713058547,-0.397052012831585,"Carrer del Brasil, 31",154,14.0,4,0.0,68,8.2423,0.22440000000000002,14.829800000000002,32.3241
925,39.474529071916315,-0.397977941787451,"Passeig de la Petxina, 50-51",680,14.0,4,0.0,68,10.0307,0.277,40.60380000000001,56.3623
928,39.468893679941168,-0.399945716758225,"Avinguda del Cid, 76",920,14.0,4,0.0,68,10.8467,0.301,52.3638,67.3303
929,39.473740035809584,-0.399050486069462,"Carrer de Castan TobeÃ±as, 34-36",188,14.0,4,0.0,68,8.3579,0.2278,16.495800000000003,33.8779
1010,39.487526977806745,-0.389032262738466,"Carrer del Doctor Nicasi Benlloch, 5",315,14.0,4,0.0,68,8.7897,0.2405,22.7188,39.681799999999996
1330,39.484381497349261,-0.363671547156421,"Avinguda del Primat Reig, 70",843,14.0,4,0.0,68,10.5849,0.2933,48.5908,63.81139999999999
1331,39.484810283387432,-0.364733351395904,"Carrer de Molinell, 39",55,14.0,4,0.0,68,7.9057,0.2145,9.978800000000003,27.7998
1332,39.484950768041777,-0.368626000104862,"Carrer de Molinell, 10",285,14.0,4,0.0,68,8.6877,0.23750000000000002,21.248800000000003,38.3108
1333,39.488059086006459,-0.368151288160239,"Carrer d'Alfauir, 4-6",227,14.0,4,0.0,68,8.4905,0.23170000000000002,18.406800000000004,35.6602
1416,39.477700599488337,-0.369149288473474,"Carrer de Sant Pius V, 123",1053,14.0,4,0.0,68,11.2989,0.3143,58.88080000000001,73.4084
1436,39.475838660901985,-0.354514085305523,"Carrer de BÃ¨lgica, 32",853,14.0,4,0.0,68,10.6189,0.2943,49.08080000000001,64.2684
1442,39.479717043756374,-0.366399593151908,"Carrer de Cavanilles, 1",52,14.0,4,0.0,68,7.8955,0.2142,9.831800000000005,27.6627
1442,39.479717043756374,-0.366399593151908,"Carrer de Cavanilles, 1",52,14.0,4,0.0,68,7.8955,0.2142,9.831800000000005,27.6627
1443,39.476781669340966,-0.356036776687465,"Avinguda de Blasco IbÃ¡Ã±ez, 6118",62,14.0,4,0.0,68,7.9295,0.2152,10.321800000000003,28.1197
1443,39.476781669340966,-0.356036776687465,"Avinguda de Blasco IbÃ¡Ã±ez, 6118",62,14.0,4,0.0,68,7.9295,0.2152,10.321800000000003,28.1197
1501,39.470609926457477,-0.362422215979804,"Paseo de la Alameda, 27",305,14.0,4,0.0,68,8.7557,0.23950000000000002,22.228800000000003,39.2248
1502,39.469897328657375,-0.361236325330198,"Passeig de l'Albereda, 29",146,14.0,4,0.0,68,8.2151,0.22360000000000002,14.437800000000003,31.9585
1503,39.469897851740349,-0.361642250822001,"Paseo de la Alameda, 29",542,14.0,4,0.0,68,9.5615,0.2632,33.841800000000006,50.0557
1504,39.468953990333688,-0.361979834247492,"Pont d'AragÃ³, 29",734,14.0,4,0.0,68,10.2143,0.2824,43.24980000000001,58.8301
2224,39.45796897152718,-0.36041285351856,"Avinguda de la Plata, 103",182,14.0,4,0.0,68,8.3375,0.2272,16.201800000000006,33.6037
2225,39.457052733574578,-0.362092079648753,"Avinguda de la Plata, 83",201,14.0,4,0.0,68,8.4021,0.2291,17.132800000000003,34.472
2225,39.457052733574578,-0.362092079648753,"Avinguda de la Plata, 83",201,14.0,4,0.0,68,8.4021,0.2291,17.132800000000003,34.472
2226,39.457096612596693,-0.362420615782985,"Avinguda de la Plata, 71",110,14.0,4,0.0,68,8.0927,0.22,12.673800000000004,30.3133
2226,39.457096612596693,-0.362420615782985,"Avinguda de la Plata, 71",110,14.0,4,0.0,68,8.0927,0.22,12.673800000000004,30.3133
2227,39.456089168736966,-0.364413739214879,"Avinguda de la Plata, 5150",185,14.0,4,0.0,68,8.3477,0.2275,16.348800000000004,33.7408
607,39.463600860937142,-0.387710869372923,"Avinguda de PÃ©rez GaldÃ³s, 13",1121,14.0,4,0.0,68,11.5301,0.3211,62.2128,76.51599999999999
609,39.458410576108953,-0.383853414298166,"Avinguda de Giorgeta, 49",995,14.0,4,0.0,68,11.1017,0.3085,56.03880000000001,70.7578
610,39.455772673581663,-0.381796220256358,"Avinguda de Giorgeta, 64",891,14.0,4,0.0,68,10.748099999999999,0.29810000000000003,50.942800000000005,66.005
611,39.464665901960842,-0.381029513623288,"Gran VÃ­a de RamÃ³n y Cajal, 17",1073,14.0,4,0.0,68,11.3669,0.3163,59.86080000000001,74.3224
612,39.463959642952851,-0.381893757340994,"Carrer de Sant Vicent MÃ rtir, 128-130",946,14.0,4,0.0,68,10.9351,0.3036,53.6378,68.5185
